# 6712 peaks 
# subsample selection : FWHM = 200.00 [kpc]
# 0) projected distance from the camira centers < 1.2 r200m
# 1) num_peak >  num_th(zcl) = peaks of N=15 at redshift bins
# 2) contamination considered by num_peak_eff=Contami*num_peak
#    Contami : typical extend from the main peak and point sources from other peaks
# M200m=(2.01x10^-2(N*ez)**1.421)/ez from Okabe+19 + offset between S20A and S16A
# -------------------------------------------------------------
# 1  : camira ID 
# 2  : camira center ra [deg]
# 3  : camira center dec [deg]
# 4  : camira redshift zcl 
# 5  : camira richness N_cor 
# 6  : camira bcg redshift zbcg 
# 7  : camira r200m [kpc]
# 8  : camira r200m [arcmin]
# 9  : peak position ra 
# 10 : peak position dec 
# 11 : peak nu=num_peak/num_th(zcl) 
# 12 : peak num_peak 
# 13 : peak num_th(zcl)
# 14 : peak num_norm=num_peak/num_main_peak 
# 15 : peak num_peak_eff = num_peak-diffuse_from_higher_peaks
# 16 : peak num_eff_norm=num_peak_eff/num_eff_main_peak 
# 17 : peak d_norm=distance_camira_center/r200m 
# 18 : peak d=distance_camira_center [kpc]
# 19 : peak dpeak_norm=distance_main_peak/r200m
# 20 : peak dpeak=distance_main_peak  [kpc]
# 21 : S/N of sz
# 22 : yc
# 23 : M500_sz [10^14Msun/h70]
# 24 : ra_sz
# 25 : dec_sz
C19a1sW00028 0.339748 1.030287 0.562800 22.841000 0.552050 995.979507 2.540000 0.339748 1.031034 2.136210 0.052931 0.024778 1.000000 0.052931 1.000000 0.017638 308.595372 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00028 0.339748 1.030287 0.562800 22.841000 0.552050 995.979507 2.540000 0.357671 0.985487 1.238760 0.030694 0.024778 0.579897 0.026050 0.492152 1.139789 19942.042834 1.156184 20228.891108 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00051 0.622656 1.251808 0.422000 10.862000 0.413380 730.120286 2.180000 0.621909 1.247328 2.503989 0.027937 0.011157 1.000000 0.027886 1.000000 0.125004 1369.407595 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00051 0.622656 1.251808 0.422000 10.862000 0.413380 730.120286 2.180000 0.626390 1.265248 1.854710 0.020693 0.011157 0.740683 0.013294 0.476726 0.383914 4205.760952 0.508390 5569.389368 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00052 0.624884 1.217088 1.239900 18.538000 -1.000000 734.911285 1.450000 0.636833 1.199915 2.173710 0.069187 0.031829 1.000000 0.069176 1.000000 0.865655 14445.237424 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00052 0.624884 1.217088 1.239900 18.538000 -1.000000 734.911285 1.450000 0.621150 1.237995 1.279242 0.040717 0.031829 0.588504 0.035392 0.511619 0.878788 14664.393861 1.704079 28436.062533 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00054 0.649389 1.492006 0.773300 24.847000 -1.000000 971.337524 2.160000 0.660593 1.508433 1.738374 0.069980 0.040256 1.000000 0.069649 1.000000 0.552265 10807.169831 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00054 0.649389 1.492006 0.773300 24.847000 -1.000000 971.337524 2.160000 0.612043 1.477819 1.148500 0.046234 0.040256 0.660667 0.041147 0.590772 1.109387 21709.398338 1.593936 31191.451097 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00072 0.742136 0.692331 0.258900 11.407000 -1.000000 782.827674 3.240000 0.731682 0.668438 1.579791 0.010147 0.006423 1.000000 0.009756 1.000000 0.482962 4092.401760 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00072 0.742136 0.692331 0.258900 11.407000 -1.000000 782.827674 3.240000 0.769018 0.710251 1.302040 0.008363 0.006423 0.824154 0.006633 0.679873 0.598254 5069.338247 1.038051 8795.972040 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00073 0.748106 2.450716 0.774100 15.319000 -1.000000 773.763263 1.720000 0.768284 2.429809 2.179044 0.067132 0.030808 1.000000 0.067105 1.000000 1.013139 15799.189583 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00073 0.748106 2.450716 0.774100 15.319000 -1.000000 773.763263 1.720000 0.745117 2.460423 1.543041 0.047538 0.030808 0.708123 0.032458 0.483690 0.354271 5524.604719 1.338801 20877.656743 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00084 0.829086 1.582451 0.504100 17.084000 0.509420 881.673913 2.380000 0.796967 1.598131 1.130251 0.020045 0.017735 1.000000 0.020045 1.000000 0.900780 13180.619935 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00084 0.829086 1.582451 0.504100 17.084000 0.509420 881.673913 2.380000 0.829833 1.583198 1.250803 0.022183 0.017735 1.106633 0.018806 0.938176 0.026620 389.522987 0.909782 13312.343495 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00090 0.862597 2.221954 0.921800 23.764000 -1.000000 909.202681 1.910000 0.885014 2.224940 1.611955 0.072567 0.045018 1.000000 0.072567 1.000000 0.709892 13764.436803 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00090 0.862597 2.221954 0.921800 23.764000 -1.000000 909.202681 1.910000 0.844663 2.249581 1.281865 0.057707 0.045018 0.795229 0.051374 0.707950 1.034438 20057.209561 1.484383 28781.403589 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00093 0.886179 0.560704 0.676500 12.857000 -1.000000 733.879757 1.720000 0.917541 0.567424 1.964076 0.045215 0.023021 1.000000 0.045215 1.000000 1.118788 15694.487444 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00093 0.886179 0.560704 0.676500 12.857000 -1.000000 733.879757 1.720000 0.867511 0.566677 1.390730 0.032016 0.023021 0.708080 0.028977 0.640873 0.683690 9590.882328 1.745311 24483.422220 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00099 0.939191 2.218702 0.432000 14.358000 -1.000000 828.633088 2.440000 0.920510 2.224675 1.873853 0.025119 0.013405 1.000000 0.024294 1.000000 0.481945 6075.898762 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00099 0.939191 2.218702 0.432000 14.358000 -1.000000 828.633088 2.440000 0.902576 2.246328 1.477583 0.019807 0.013405 0.788536 0.014798 0.609136 1.127350 14212.536482 0.691151 8713.363705 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00104 1.000271 -0.207373 0.704000 17.819000 -1.000000 845.823451 1.950000 0.980111 -0.220066 1.540991 0.044943 0.029165 1.000000 0.043585 1.000000 0.733022 12048.143698 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00104 1.000271 -0.207373 0.704000 17.819000 -1.000000 845.823451 1.950000 1.033125 -0.225293 1.258666 0.036709 0.029165 0.816789 0.030951 0.710120 1.151472 18925.879364 1.639088 26940.468323 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00109 1.028791 1.950883 0.846100 11.785000 -1.000000 667.886969 1.440000 1.049710 1.949390 1.803451 0.054558 0.030252 1.000000 0.054558 1.000000 0.873331 12119.929487 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00109 1.028791 1.950883 0.846100 11.785000 -1.000000 667.886969 1.440000 1.028791 1.950136 1.714201 0.051858 0.030252 0.950511 0.034185 0.626577 0.031111 431.754617 0.871666 12096.836553 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00110 1.028991 1.606852 0.425200 14.921000 -1.000000 847.800002 2.520000 1.058869 1.585198 1.509665 0.020385 0.013503 1.000000 0.020385 1.000000 0.878337 11223.431569 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00110 1.028991 1.606852 0.425200 14.921000 -1.000000 847.800002 2.520000 1.011811 1.596399 1.574539 0.021261 0.013503 1.042973 0.018205 0.893037 0.478681 6116.609805 1.151308 14711.467144 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00112 1.048548 1.420464 0.978000 14.427000 -1.000000 706.154578 1.460000 1.061245 1.407024 1.985330 0.068073 0.034288 1.000000 0.068073 1.000000 0.759723 11624.656049 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00112 1.048548 1.420464 0.978000 14.427000 -1.000000 706.154578 1.460000 1.066474 1.432411 1.697503 0.058204 0.034288 0.855029 0.041586 0.610901 0.885089 13542.895825 1.065169 16298.340915 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00122 1.123302 2.416375 1.143700 12.645000 -1.000000 630.485793 1.260000 1.099388 2.409655 1.325134 0.034317 0.025897 1.000000 0.034317 1.000000 1.181921 16705.007970 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00122 1.123302 2.416375 1.143700 12.645000 -1.000000 630.485793 1.260000 1.129281 2.404428 1.288026 0.033356 0.025897 0.972007 0.027107 0.789916 0.636037 8989.603501 1.443836 20406.845462 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00130 1.194261 -0.038833 0.302000 11.249000 0.297630 768.578337 2.850000 1.245034 -0.021660 1.847969 0.014647 0.007926 1.000000 0.014647 1.000000 1.128400 10477.861615 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00130 1.194261 -0.038833 0.302000 11.249000 0.297630 768.578337 2.850000 1.150208 -0.032860 1.274161 0.010099 0.007926 0.689496 0.009151 0.624775 0.935925 8690.618919 2.010227 18666.142787 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00132 1.204931 0.376323 0.646800 23.052000 -1.000000 975.105551 2.330000 1.184771 0.393496 1.706015 0.051479 0.030175 1.000000 0.051479 1.000000 0.681966 12467.740777 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00132 1.204931 0.376323 0.646800 23.052000 -1.000000 975.105551 2.330000 1.205678 0.377070 1.378691 0.041602 0.030175 0.808134 0.033303 0.646916 0.027192 497.121376 0.684671 12517.196520 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00134 1.217509 1.150217 0.866600 11.424000 -1.000000 654.290915 1.400000 1.215269 1.149470 1.657098 0.050452 0.030446 1.000000 0.050452 1.000000 0.101193 1386.250558 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00134 1.217509 1.150217 0.866600 11.424000 -1.000000 654.290915 1.400000 1.216762 1.129310 1.625205 0.049481 0.030446 0.980753 0.035691 0.707419 0.896571 12282.211304 0.866367 11868.442315 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00151 1.363785 0.401948 1.052000 15.211000 -1.000000 708.652165 1.440000 1.357065 0.410908 2.509430 0.082894 0.033033 1.000000 0.078255 1.000000 0.466667 7291.024176 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00151 1.363785 0.401948 1.052000 15.211000 -1.000000 708.652165 1.440000 1.361545 0.405681 2.167832 0.071610 0.033033 0.863873 0.035866 0.458324 0.181407 2834.240748 0.286830 4481.328106 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00162 1.422904 1.316587 0.371400 18.331000 0.394870 947.154719 3.060000 1.431866 1.285974 1.826956 0.024399 0.013355 1.000000 0.024399 1.000000 0.625443 8214.600826 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00162 1.422904 1.316587 0.371400 18.331000 0.394870 947.154719 3.060000 1.403485 1.364374 1.551404 0.020719 0.013355 0.849185 0.019260 0.789364 1.011362 13283.277554 1.634829 21471.918115 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00165 1.442385 -0.462662 0.664000 11.675000 -1.000000 702.682075 1.660000 1.440145 -0.476102 2.542990 0.054125 0.021284 1.000000 0.054121 1.000000 0.492484 6562.657187 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00165 1.442385 -0.462662 0.664000 11.675000 -1.000000 702.682075 1.660000 1.430438 -0.448475 1.437465 0.030595 0.021284 0.565269 0.022403 0.413945 0.670367 8933.058617 1.058396 14103.787952 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00180 1.534034 1.396174 0.502400 10.685000 0.502310 706.279712 1.910000 1.537022 1.414841 2.842669 0.037961 0.013354 1.000000 0.037961 1.000000 0.593846 6948.191364 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00180 1.534034 1.396174 0.502400 10.685000 0.502310 706.279712 1.910000 1.516856 1.376761 1.553018 0.020739 0.013354 0.546320 0.014916 0.392926 0.814213 9526.563785 1.353527 15836.706680 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00192 1.647916 1.705211 0.768000 17.683000 -1.000000 829.845279 1.850000 1.648663 1.705211 1.474366 0.048399 0.032827 1.000000 0.046638 1.000000 0.024216 403.837675 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00192 1.647916 1.705211 0.768000 17.683000 -1.000000 829.845279 1.850000 1.667338 1.711184 1.532732 0.050315 0.032827 1.039587 0.034709 0.744225 0.658752 10985.572281 0.635647 10600.258030 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00195 1.662226 1.975377 0.268000 17.754000 0.277060 961.337882 3.880000 1.683892 1.981350 1.322514 0.011490 0.008688 1.000000 0.011393 1.000000 0.347353 3706.542453 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00195 1.662226 1.975377 0.268000 17.754000 0.277060 961.337882 3.880000 1.602458 1.946256 1.200622 0.010431 0.008688 0.907892 0.009333 0.819170 1.027629 10965.657984 1.370572 14625.145186 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00201 1.757563 1.119009 1.066000 13.182000 -1.000000 656.395805 1.330000 1.738146 1.127969 2.005530 0.060198 0.030016 1.000000 0.060198 1.000000 0.964569 13998.814727 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00201 1.757563 1.119009 1.066000 13.182000 -1.000000 656.395805 1.330000 1.765778 1.108556 1.570596 0.047143 0.030016 0.783131 0.036613 0.608213 0.599730 8703.901564 1.523256 22107.060275 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00210 1.827104 2.011418 1.206100 10.037000 -1.000000 555.284131 1.100000 1.832334 2.029338 3.092519 0.065481 0.021174 1.000000 0.065481 1.000000 1.018182 12786.191085 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00210 1.827104 2.011418 1.206100 10.037000 -1.000000 555.284131 1.100000 1.823368 1.992005 1.364740 0.028897 0.021174 0.441309 0.021711 0.331558 1.078312 13541.294728 2.094190 26298.556236 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00212 1.829542 2.247712 0.274000 29.956000 -1.000000 1231.089773 4.890000 1.755567 2.205150 2.040285 0.026083 0.012784 1.000000 0.026083 1.000000 1.046585 14531.920487 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00212 1.829542 2.247712 0.274000 29.956000 -1.000000 1231.089773 4.890000 1.831036 2.249952 1.840582 0.023530 0.012784 0.902135 0.021055 0.807233 0.033032 458.658491 1.076278 14944.212519 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00213 1.844268 1.127919 1.059900 16.404000 -1.000000 729.525746 1.480000 1.845015 1.115226 1.440034 0.049157 0.034136 1.000000 0.049112 1.000000 0.515484 8304.487641 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00213 1.844268 1.127919 1.059900 16.404000 -1.000000 729.525746 1.480000 1.844268 1.127919 1.911677 0.065257 0.034136 1.327515 0.049517 1.008242 0.000000 0.000000 0.515484 8304.487641 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00221 1.927940 0.823314 0.120000 11.996000 0.139660 830.878567 6.390000 1.868199 0.903207 1.348963 0.001496 0.001109 1.000000 0.001496 1.000000 0.936665 4533.528702 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00221 1.927940 0.823314 0.120000 11.996000 0.139660 830.878567 6.390000 1.926447 0.824807 1.326420 0.001471 0.001109 0.983062 0.001183 0.790857 0.019830 95.978604 0.917043 4438.556352 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00223 2.029205 1.259854 0.770700 11.532000 -1.000000 673.712390 1.500000 2.017256 1.242681 1.639717 0.044051 0.026865 1.000000 0.042572 1.000000 0.836800 11343.769842 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00223 2.029205 1.259854 0.770700 11.532000 -1.000000 673.712390 1.500000 2.050117 1.274787 1.419468 0.038134 0.026865 0.865678 0.030955 0.727127 1.027691 13931.517648 1.837468 24908.955677 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00228 2.053639 1.615902 1.112000 11.444000 -1.000000 607.293094 1.220000 2.054386 1.616649 1.219819 0.031475 0.025803 1.000000 0.031475 1.000000 0.051932 703.312027 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00228 2.053639 1.615902 1.112000 11.444000 -1.000000 607.293094 1.220000 2.040941 1.633075 1.484169 0.038296 0.025803 1.216686 0.029907 0.950161 1.050255 14223.605657 1.043816 14136.396957 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00235 2.144430 1.219065 0.666000 13.151000 -1.000000 741.734949 1.750000 2.166835 1.242958 1.457373 0.033078 0.022697 1.000000 0.033078 1.000000 1.122904 15815.391581 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00235 2.144430 1.219065 0.666000 13.151000 -1.000000 741.734949 1.750000 2.153392 1.186958 1.363837 0.030955 0.022697 0.935824 0.029173 0.881950 1.142862 16096.485590 1.974522 27809.898260 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00237 2.169280 1.088425 0.855500 10.186000 -1.000000 619.056728 1.330000 2.184216 1.097385 2.261664 0.065197 0.028827 1.000000 0.065197 1.000000 0.785644 10141.754465 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00237 2.169280 1.088425 0.855500 10.186000 -1.000000 619.056728 1.330000 2.172267 1.079465 1.905644 0.054934 0.028827 0.842583 0.037495 0.575101 0.426075 5500.138602 0.971601 12542.245721 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00246 2.218747 0.978370 1.198000 15.832000 -1.000000 690.864214 1.370000 2.218000 0.983597 1.346257 0.038301 0.028450 1.000000 0.038301 1.000000 0.231229 3608.986778 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00246 2.218747 0.978370 1.198000 15.832000 -1.000000 690.864214 1.370000 2.232189 0.958957 1.444218 0.041088 0.028450 1.072773 0.033661 0.878853 1.034088 16139.879499 1.245207 19434.988551 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00266 2.596071 0.397722 0.404100 11.395000 -1.000000 750.404177 2.300000 2.621458 0.379802 2.045678 0.022437 0.010968 1.000000 0.022422 1.000000 0.810633 8891.290214 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00266 2.596071 0.397722 0.404100 11.395000 -1.000000 750.404177 2.300000 2.596071 0.396975 1.681893 0.018447 0.010968 0.822150 0.013423 0.598669 0.019478 213.644065 0.799558 8769.822322 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00270 2.644688 1.456125 0.496400 11.853000 -1.000000 742.128040 2.020000 2.645435 1.455378 1.482959 0.020668 0.013937 1.000000 0.020564 1.000000 0.031365 383.112182 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00270 2.644688 1.456125 0.496400 11.853000 -1.000000 742.128040 2.020000 2.633484 1.465832 1.446725 0.020163 0.013937 0.975572 0.014469 0.703598 0.440225 5377.235816 0.471515 5759.439079 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00273 2.657637 0.993554 0.717400 15.326000 -1.000000 786.679959 1.800000 2.668839 0.987581 1.488407 0.041147 0.027645 1.000000 0.041075 1.000000 0.423111 6517.125904 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00273 2.657637 0.993554 0.717400 15.326000 -1.000000 786.679959 1.800000 2.644942 1.006247 1.456900 0.040276 0.027645 0.978831 0.028138 0.685047 0.598369 9216.607847 1.010685 15567.451380 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00274 2.722699 0.816774 0.452000 12.722000 0.456680 777.526893 2.230000 2.718219 0.811547 1.510209 0.019749 0.013077 1.000000 0.019679 1.000000 0.185218 2249.503141 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00274 2.722699 0.816774 0.452000 12.722000 0.456680 777.526893 2.230000 2.734647 0.816774 1.431139 0.018715 0.013077 0.947627 0.013387 0.680281 0.321435 3903.885976 0.463806 5633.012902 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00275 2.741591 0.027896 1.235100 10.058000 -1.000000 552.151985 1.090000 2.736364 0.029389 2.023868 0.042906 0.021200 1.000000 0.042906 1.000000 0.299219 3749.369506 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00275 2.741591 0.027896 1.235100 10.058000 -1.000000 552.151985 1.090000 2.727404 0.012216 1.927642 0.040866 0.021200 0.952453 0.029072 0.677582 1.163962 14585.035511 1.066250 13360.657752 0.000000 0.000000 0.000000 0.000000 0.000000 
C19a1sW00278 2.817977 0.359306 0.404000 11.595000 0.420860 756.814980 2.320000 2.832911 0.370506 2.052846 0.022725 0.011070 1.000000 0.022725 1.000000 0.482759 5339.486667 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
